ref_compo,aero,desc,lifespan,taux_usure_actuel,cout_composant
SYS14-028,A320_6364,Système d'extinction d'incendie du moteur,42850,55.27749999999997,2599
SYS28-230,A380_5479,Systèmes d'oxygène d'urgence pour les passagers,9332,14.031799999999995,2113
VOL17-450,CRJ900_0428,Volet de bord de fuite gauche,10327,13.976049999999994,2046
CAP39-024,E175_4487,Capteurs de vitesse du vent,13824,16.447600000000005,6866
REA1-197,A380_4355,Réacteur droit,13480,18.302000000000003,3021
GOU3-644,None_5391,Gouvernail de direction,13746,16.387900000000002,1573
SYS36-481,A340_3881,Système de divertissement en vol,12222,14.775300000000005,3840
SYS2-363,B767_6273,Système hydraulique principal,13320,17.368000000000006,6817
AIL5-100,None_0075,Aileron gauche,14466,19.62590000000001,6207
ORD12-050,E170_2173,Ordinateur de bord,10800,13.619999999999997,9942
TRA20-189,CRJ900_5773,Train d'atterrissage principal droit,9407,12.308049999999996,8940
AIL6-565,A330_5589,Aileron droit,13300,18.184999999999995,1111
SYS10-605,B767_1817,Système d'alerte de proximité au sol (GPWS),9183,32.600450000000016,2423
EMP4-369,B737_4082,Empennage horizontal,13032,21.016799999999986,5344
GOU3-443,A321_0497,Gouvernail de direction,13312,18.098800000000004,9755
AUT8-651,CRJ900_6200,Autopilote,12883,15.025449999999996,7528
SYS33-216,A330_1563,Système d'éclairage de cabine,8736,18.906400000000012,7364
DIS15-540,A320_0039,Dispositifs de levage (flaps),11948,22.1402,1150
SYS24-193,CRJ900_5255,Système de communication radio,13835,17.940250000000002,2579
SYS9-428,A380_6060,Système anti-givre,8950,18.91250000000001,4467
REA0-588,E175_4749,Réacteur gauche,10872,13.402799999999996,6266
SYS36-508,CRJ900_6891,Système de divertissement en vol,14469,17.569349999999996,8094
SYS37-501,None_1554,Système d'éclairage de piste,12594,14.6731,2019
ANT25-081,None_1237,Antenne radar,11899,23.513850000000026,6250
VOL17-062,B767_1128,Volet de bord de fuite gauche,10631,17.605649999999994,1018
DET29-557,A330_2342,Détecteurs de fumée en cabine,14883,26.415450000000025,9081
SYS24-189,CRJ900_5158,Système de communication radio,12804,18.0846,9491
SYS35-107,E170_1621,Système d'annonce publique,14330,25.8195,6677
GEN13-252,CRJ900_4486,Générateur électrique,11283,16.61545,6312
REA0-543,A320_4603,Réacteur gauche,11841,19.81715,5611
DIS32-459,B737_2009,Dispositif d'atterrissage d'urgence (comme les toboggans),8317,12.714550000000006,4974
TRA21-245,A320_0039,Train d'atterrissage avant,11527,20.95605000000002,1838
AUT8-137,A321_3449,Autopilote,8033,10.34795,5370
SYS2-429,A321_2784,Système hydraulique principal,11216,18.088400000000004,8899
SYS28-651,A320_0039,Systèmes d'oxygène d'urgence pour les passagers,9702,15.177299999999986,7257
EQU23-313,E175_2393,Équipement de navigation par satellite (GPS),13537,20.29755000000001,4681
TRA19-584,E175_6291,Train d'atterrissage principal gauche,9319,14.76685,8973
ANT25-672,B737_2009,Antenne radar,8989,13.93735,7432
SYS14-273,A320_3792,Système d'extinction d'incendie du moteur,8975,19.96125,4876
SIE27-337,A321_2784,Siège copilote,9576,13.702399999999995,1751
GOU3-102,CRJ900_0486,Gouvernail de direction,8731,18.49065,5912
SIE27-653,A340_2275,Siège copilote,12497,20.601549999999996,9153
AUT8-094,B737_0274,Autopilote,12781,23.248150000000013,7358
SYS2-392,A330_1563,Système hydraulique principal,9754,11.517100000000005,6807
EQU23-569,None_1554,Équipement de navigation par satellite (GPS),11167,13.152050000000001,2062
RAD11-282,E170_1621,Radar météorologique,10991,19.15965,5502
BOI22-186,B747_0302,Boîte noire (enregistreur de vol),11703,16.94845,4231
SYS9-045,B747_0910,Système anti-givre,13442,24.9383,5732
SYS14-097,None_5692,Système d'extinction d'incendie du moteur,14139,16.499850000000006,6051
SYS14-403,E175_4832,Système d'extinction d'incendie du moteur,13663,17.49245,9495
ECL30-541,None_2077,Éclairage d'urgence,13950,22.972500000000014,1419
REA1-575,E175_0649,Réacteur droit,8027,11.901050000000001,1152
RAD11-238,A321_6216,Radar météorologique,8808,19.0492,3762
SYS28-387,E170_4894,Systèmes d'oxygène d'urgence pour les passagers,8214,13.126100000000005,4118
AIL5-403,CRJ700_2277,Aileron gauche,10709,16.645350000000004,7269
RAD11-550,A340_2877,Radar météorologique,10822,15.1953,2061
SYS31-093,A321_6216,Système de conditionnement d'air,8565,17.949749999999995,6970
DIS32-630,A321_4814,Dispositif d'atterrissage d'urgence (comme les toboggans),14336,24.126399999999986,3565
DIS32-551,E175_6291,Dispositif d'atterrissage d'urgence (comme les toboggans),8011,9.702650000000006,9161
AUT8-129,A321_6216,Autopilote,13631,16.925649999999997,4520
TRA20-124,CRJ700_5389,Train d'atterrissage principal droit,11815,22.12725,5307
VOL17-312,B777_3285,Volet de bord de fuite gauche,13357,21.98055000000002,1014
SYS7-502,E170_1474,Système de gestion de carburant,14076,16.2674,3146
SYS33-261,B767_0317,Système d'éclairage de cabine,9787,18.68505000000001,4734
AIL5-587,E170_4298,Aileron gauche,12013,19.534950000000013,7654
AIL6-523,CRJ700_5389,Aileron droit,9459,16.477850000000018,6256
GEN13-442,CRJ900_1184,Générateur électrique,10694,15.878100000000012,8123
TRA20-269,None_0163,Train d'atterrissage principal droit,12654,23.4721,8455
VOL17-374,None_1554,Volet de bord de fuite gauche,55104,72.13960000000003,9417
VOL18-617,A320_2447,Volet de bord de fuite droit,10553,19.745950000000008,3592
SIE26-404,None_5579,Siège pilote,11522,19.4503,7477
POR34-441,E170_5403,Porte cargo,13403,22.48345,5766
SIE27-357,A340_2877,Siège copilote,13579,16.405850000000004,1606
SYS2-074,CRJ700_5389,Système hydraulique principal,10488,19.6812,3537
SYS31-070,CRJ900_5158,Système de conditionnement d'air,10733,20.86295000000002,9039
EQU23-313,A330_5923,Équipement de navigation par satellite (GPS),13333,20.59295000000001,6858
SYS24-005,CRJ900_6725,Système de communication radio,9620,18.61300000000001,8652
SYS28-391,A320_6052,Systèmes d'oxygène d'urgence pour les passagers,13188,19.876200000000008,1565
SPO16-046,A350_1948,Spoilers,14171,18.766650000000002,9766
DIS15-114,B757_0577,Dispositifs de levage (flaps),12060,20.409000000000013,9497
REA1-059,CRJ700_2277,Réacteur droit,10932,14.961799999999995,5082
ECL30-309,A320_2447,Éclairage d'urgence,12731,19.560649999999995,6959
POR34-006,CRJ700_5389,Porte cargo,10827,16.501049999999996,3926
SYS33-105,B757_1013,Système d'éclairage de cabine,9736,13.5464,5716
SYS36-089,E175_1081,Système de divertissement en vol,9517,12.394549999999999,8997
SYS28-023,B757_6583,Systèmes d'oxygène d'urgence pour les passagers,13573,16.03895,3494
SYS9-687,CRJ700_5378,Système anti-givre,9607,16.208049999999997,1137
ORD12-259,A350_5401,Ordinateur de bord,14603,22.253450000000015,1450
GEN13-400,A330_5024,Générateur électrique,11471,15.72165,1264
CAM38-463,A321_4569,Caméra de surveillance externe,8593,16.11195,2944
DIS15-076,E175_5780,Dispositifs de levage (flaps),12009,20.40034999999999,8968
SYS33-004,B757_2360,Système d'éclairage de cabine,8972,16.657800000000012,3003
SYS31-566,A330_5384,Système de conditionnement d'air,10196,16.075400000000002,3947
SIE27-435,B757_1659,Siège copilote,13957,21.56054999999999,2606
SYS7-554,B777_4681,Système de gestion de carburant,62474,72.0551,1064
SYS14-433,B747_1559,Système d'extinction d'incendie du moteur,14303,20.91845,5660
GOU3-404,B737_5678,Gouvernail de direction,8142,10.773299999999995,3856
CAP39-045,A320_6954,Capteurs de vitesse du vent,10112,20.568800000000014,8838
EMP4-516,A330_1938,Empennage horizontal,8997,18.326550000000008,7439
SYS9-474,B767_2723,Système anti-givre,11364,22.248600000000014,3136
TRA19-014,B747_0175,Train d'atterrissage principal gauche,14355,22.858249999999988,5883
TRA21-308,B737_2293,Train d'atterrissage avant,13394,25.243099999999973,9602
SYS36-593,B767_3637,Système de divertissement en vol,12719,21.79685000000001,6912
TRA20-355,E175_4749,Train d'atterrissage principal droit,10333,17.572949999999995,8509
SYS9-262,A350_3187,Système anti-givre,13684,24.226600000000012,2040
EMP4-548,CRJ700_1377,Empennage horizontal,13993,23.77194999999998,1539
GEN13-696,B757_6583,Générateur électrique,14326,22.634900000000005,3508
BOI22-148,B757_1707,Boîte noire (enregistreur de vol),13548,16.9902,7146
SYS31-410,B757_2283,Système de conditionnement d'air,12213,20.61495,7441
REA0-422,A320_0039,Réacteur gauche,8261,15.73015,5397
SPO16-255,B767_2187,Spoilers,65843,80.34945000000003,6481
TRA20-458,E170_1341,Train d'atterrissage principal droit,9241,12.967149999999995,6564
SYS37-078,B757_4876,Système d'éclairage de piste,9119,12.956849999999996,5128
ANT25-556,A321_2905,Antenne radar,14840,22.98600000000002,1067
TRA19-335,B767_0601,Train d'atterrissage principal gauche,14514,20.9211,5335
TRA19-083,B777_1042,Train d'atterrissage principal gauche,8939,17.39985,9035
SIE27-421,None_5883,Siège copilote,8830,19.41450000000001,5013
SYS28-438,A320_3073,Systèmes d'oxygène d'urgence pour les passagers,8677,18.41855,2048
EMP4-188,CRJ900_3190,Empennage horizontal,14712,25.008800000000026,4716
GEN13-481,B747_1559,Générateur électrique,13163,22.567449999999983,8664
SPO16-245,B767_2723,Spoilers,12991,19.409650000000003,7246
SYS2-297,B757_6583,Système hydraulique principal,14582,26.2193,9374
GOU3-197,CRJ900_6891,Gouvernail de direction,10532,15.851800000000004,4332
DET29-392,CRJ700_5378,Détecteurs de fumée en cabine,14809,19.60034999999999,2363
SYS7-518,B757_1659,Système de gestion de carburant,9345,18.246750000000002,7007
REA1-573,B777_4681,Réacteur droit,10502,15.667300000000001,7827
SYS14-563,E175_5780,Système d'extinction d'incendie du moteur,10484,15.316600000000005,2782
CAM38-595,A321_0987,Caméra de surveillance externe,9603,19.74344999999999,4849
SYS33-131,E170_2173,Système d'éclairage de cabine,8873,12.81395,3966
EQU23-313,B737_2009,Équipement de navigation par satellite (GPS),12424,23.797600000000017,6059
POR34-210,A340_5178,Porte cargo,12436,24.171400000000002,2203
SIE26-224,B777_3285,Siège pilote,13939,18.98985,7178
TRA20-207,B747_0910,Train d'atterrissage principal droit,9948,19.49020000000001,2884
RAD11-092,None_1554,Radar météorologique,13309,25.24535,9188
SYS7-647,A340_5178,Système de gestion de carburant,14844,23.340600000000002,1799
CAM38-250,CRJ700_2277,Caméra de surveillance externe,8595,16.09425,1195
DET29-150,E170_0564,Détecteurs de fumée en cabine,12504,15.189599999999995,7293
ANT25-065,CRJ700_2277,Antenne radar,12436,16.951400000000003,5831
SYS31-019,B747_1559,Système de conditionnement d'air,12986,15.413900000000003,1583
SYS28-289,A320_0039,Systèmes d'oxygène d'urgence pour les passagers,13782,16.1893,2219
SIE27-248,CRJ900_0271,Siège copilote,14797,20.99655,5800
SIE26-304,E175_0964,Siège pilote,13062,23.271299999999982,1289
ANT25-012,B747_4253,Antenne radar,10491,18.514650000000007,4578
AIL6-127,None_1237,Aileron droit,14109,16.375350000000008,8004
AIL5-471,B767_6273,Aileron gauche,13205,17.36575,3776
AIL6-326,B777_1042,Aileron droit,9251,13.198650000000004,3747
SIE27-629,E175_2393,Siège copilote,8787,19.375050000000012,1212
TRA19-346,E175_2361,Train d'atterrissage principal gauche,11293,15.066950000000004,1922
ANT25-591,A321_0467,Antenne radar,12672,17.892800000000005,8356
EMP4-662,CRJ900_0486,Empennage horizontal,11120,18.598000000000013,2656
SYS28-346,E170_4304,Systèmes d'oxygène d'urgence pour les passagers,12312,16.558799999999998,5287
SYS24-043,B747_0175,Système de communication radio,12332,22.971799999999988,8274
VOL18-434,None_6663,Volet de bord de fuite droit,9896,17.670400000000004,7222
SIE26-488,B737_0274,Siège pilote,14901,21.326149999999988,5380
GEN13-295,B767_1623,Générateur électrique,42721,56.47914999999997,9613
SYS2-254,A350_1683,Système hydraulique principal,9693,18.95694999999999,9211
SYS7-440,None_2407,Système de gestion de carburant,8331,10.000650000000006,4971
TRA21-260,B767_3156,Train d'atterrissage avant,12691,23.54465000000002,7382
ORD12-109,E175_4749,Ordinateur de bord,12777,21.99355000000002,9824
SYS14-488,E170_0564,Système d'extinction d'incendie du moteur,11312,13.6088,5993
SYS33-266,A320_6052,Système d'éclairage de cabine,8494,13.498099999999996,2366
SYS9-109,None_5391,Système anti-givre,12930,17.309499999999996,7815
SYS10-043,CRJ900_0271,Système d'alerte de proximité au sol (GPWS),11018,15.830700000000004,3315
SYS10-461,B767_2487,Système d'alerte de proximité au sol (GPWS),14404,21.434599999999985,9191
AUT8-390,None_1237,Autopilote,13159,23.612849999999998,1618
TRA21-329,B737_4082,Train d'atterrissage avant,14429,24.663350000000015,1486
SIE26-490,B767_4418,Siège pilote,8674,15.4251,8169
ECL30-291,B757_0500,Éclairage d'urgence,14318,19.1857,9173
GOU3-500,CRJ900_6200,Gouvernail de direction,8141,9.48215,8470
CAP39-062,A330_1129,Capteurs de vitesse du vent,11265,15.22475,4739
AIL6-438,B747_1933,Aileron droit,10766,16.600899999999996,3625
SYS9-473,A340_2112,Système anti-givre,12114,14.911100000000001,4246
AIL6-579,E170_2644,Aileron droit,8634,19.39909999999999,6267
SYS14-003,None_1084,Système d'extinction d'incendie du moteur,8901,15.25615,9886
RAD11-623,A380_3051,Radar météorologique,12218,19.160700000000016,3277
SYS9-594,CRJ700_1377,Système anti-givre,13063,15.95245,6732
SIE27-351,A380_5954,Siège copilote,10152,18.6448,4846
GEN13-678,None_2077,Générateur électrique,14920,22.687999999999988,1657
GEN13-187,CRJ700_6475,Générateur électrique,14442,20.8883,9463
VOL17-526,CRJ900_5255,Volet de bord de fuite gauche,13800,25.43000000000002,8843
AIL6-242,A350_6030,Aileron droit,13531,16.000650000000004,9786
ORD12-146,A320_0063,Ordinateur de bord,14690,26.2135,3090
SYS9-140,A320_3792,Système anti-givre,11292,21.65579999999998,6049
REA0-636,A340_5178,Réacteur gauche,14508,20.92420000000001,5677
RAD11-410,E170_5822,Radar météorologique,9419,15.30185,3853
SYS35-232,None_1554,Système d'annonce publique,11114,16.781100000000002,7766
REA1-056,A330_2838,Réacteur droit,11413,18.84495,6144
RAD11-671,A321_4569,Radar météorologique,11776,23.292399999999986,7678
DIS15-374,E175_0964,Dispositifs de levage (flaps),8391,15.719649999999987,6013
SYS35-531,B747_6830,Système d'annonce publique,8397,13.956550000000004,7711
REA0-357,A320_6028,Réacteur gauche,8934,17.5941,6380
SPO16-277,CRJ900_5525,Spoilers,13030,18.0045,8797
BOI22-680,E175_2361,Boîte noire (enregistreur de vol),12636,19.17139999999999,7712
ORD12-093,B777_3756,Ordinateur de bord,13957,18.51055,7765
SIE26-082,E175_4487,Siège pilote,9582,12.45930000000001,2921
GEN13-403,A350_4712,Générateur électrique,13597,25.496550000000006,8075
SYS10-227,A340_0646,Système d'alerte de proximité au sol (GPWS),8719,10.71685,8926
DIS32-306,B737_6821,Dispositif d'atterrissage d'urgence (comme les toboggans),12210,15.6115,4080
SYS7-305,CRJ700_2277,Système de gestion de carburant,9806,12.226899999999999,9313
SYS2-001,E175_2361,Système hydraulique principal,13123,16.511450000000004,4786
SYS35-114,B737_2293,Système d'annonce publique,14578,24.5247,5340
DIS15-290,B737_6470,Dispositifs de levage (flaps),12065,23.064749999999986,6614
GEN13-020,B737_4082,Générateur électrique,10020,21.513000000000012,2886
GOU3-524,A321_0497,Gouvernail de direction,13513,16.079950000000004,5607
REA0-676,A350_1948,Réacteur gauche,12594,21.5331,5404
ORD12-691,B747_6830,Ordinateur de bord,10990,15.2885,2617
ORD12-527,A321_0732,Ordinateur de bord,8693,52.10694999999997,5993
GOU3-425,None_3322,Gouvernail de direction,13868,24.688200000000002,7200
TRA21-257,A320_6954,Train d'atterrissage avant,14648,24.425199999999982,4110
BOI22-103,A320_3792,Boîte noire (enregistreur de vol),11240,17.936000000000003,3960
AUT8-148,B757_2283,Autopilote,11052,20.789799999999985,2058
SYS28-357,None_0075,Systèmes d'oxygène d'urgence pour les passagers,13160,24.95400000000002,2443
TRA19-247,E175_0964,Train d'atterrissage principal gauche,11278,15.559700000000005,7805
SYS2-386,CRJ700_6475,Système hydraulique principal,9448,19.6352,9077
CAM38-659,B777_2551,Caméra de surveillance externe,62232,73.47680000000001,9315
SYS7-508,A320_2447,Système de gestion de carburant,14389,21.707349999999984,1971
SYS37-669,B777_3285,Système d'éclairage de piste,9035,16.40025,2320
REA0-356,B767_2723,Réacteur gauche,66473,80.52395,6621
EMP4-075,A330_1563,Empennage horizontal,12914,16.121099999999995,6001
RAD11-239,B767_2723,Radar météorologique,14833,26.69795,9096
SYS35-493,E170_0564,Système d'annonce publique,12392,20.06079999999999,1301
TRA21-272,A350_3715,Train d'atterrissage avant,13556,20.849400000000013,7866
SYS33-616,E175_5083,Système d'éclairage de cabine,9481,18.56314999999999,4210
RAD11-246,A340_3881,Radar météorologique,8064,14.5336,4935
SIE26-401,A321_2867,Siège pilote,13003,22.46345,8941
ANT25-265,B737_0274,Antenne radar,11206,21.266900000000017,2448
SIE26-378,A330_2838,Siège pilote,9083,14.905450000000004,6048
SPO16-225,B747_0910,Spoilers,8710,19.42650000000001,6125
REA1-135,B767_5851,Réacteur droit,14794,20.46309999999999,3417
VOL18-428,B767_0601,Volet de bord de fuite droit,14183,18.05045,3679
SYS36-489,E170_5403,Système de divertissement en vol,9147,18.059050000000006,6395
DIS15-227,CRJ700_2805,Dispositifs de levage (flaps),13938,20.9387,6067
SYS33-452,E175_4749,Système d'éclairage de cabine,10541,13.61215,2923
SYS24-531,B737_4082,Système de communication radio,13999,18.178850000000004,3666
DIS15-631,E175_1224,Dispositifs de levage (flaps),13743,18.264450000000004,3989
SYS2-209,B737_4082,Système hydraulique principal,8839,19.894849999999987,2749
CAP39-615,E170_1621,Capteurs de vitesse du vent,13937,25.53755000000002,3453
VOL17-421,A350_1948,Volet de bord de fuite gauche,12609,18.28035,2272
DET29-195,B777_1363,Détecteurs de fumée en cabine,9524,15.962600000000004,6509
VOL18-460,A350_4712,Volet de bord de fuite droit,8695,10.90925,1111
AUT8-559,A330_2342,Autopilote,9989,21.30735,1413
SYS2-255,E175_0649,Système hydraulique principal,13267,16.71705,7712
