ref_compo,aero,desc,lifespan,taux_usure_actuel,cout_composant
C600,B757_3261,,13571,39.07,6731
C621,A350_0676,Train d'atterrissage principal droit,8770,19.74,6251
C414,A340_6797,Système de conditionnement d'air,13132,5.4,9758
C203,B777_0052,Ordinateur de bord,11694,3.11,2416
C136,A340_1070,Système de conditionnement d'air,14513,72.16,6130
C020,E170_5464,Système d'annonce publique,12472,9.01,1812
C494,CRJ700_3745,Antenne radar,11632,12.87,6312
C179,CRJ900_6156,Système de conditionnement d'air,9070,0.0,8736
C290,B767_4309,Volet de bord de fuite gauche,12366,5.51,2001
C178,A380_1712,,11301,0.0,2993
C026,None_4133,,14466,2.96,3040
C340,A350_3371,Aileron droit,10364,2.86,3457
C120,A330_1256,Train d'atterrissage principal gauche,14349,17.19,5868
C541,B767_2259,Ordinateur de bord,10849,10.61,8056
C424,A320_6432,Aileron droit,9432,64.33,9415
C650,A340_6810,Autopilote,10145,29.86,9693
C149,None_1211,Gouvernail de direction,14157,0.01,3514
C274,B747_4921,Système d'éclairage de cabine,12621,0.2,1650
C148,B777_5488,Système d'éclairage de piste,10168,24.87,2098
C255,A350_1947,Éclairage d'urgence,9956,0.0,2699
C399,A340_1063,Capteurs de vitesse du vent,8670,302.84,8029
C121,E170_2939,Siège copilote,8450,37.0,7492
C151,A321_6202,Système d'alerte de proximité au sol (GPWS),11890,67.77,5601
C257,B777_0663,Systèmes d'oxygène d'urgence pour les passagers,10984,12.76,4129
C349,B737_4676,Détecteurs de fumée en cabine,8122,22.08,3459
C068,E170_5464,Système de divertissement en vol,8748,25.14,4932
C096,A320_6319,,10495,0.0,8467
C041,A320_2348,Train d'atterrissage principal gauche,8101,0.88,3852
C195,None_4133,Empennage horizontal,11203,58.07,8419
C342,A350_5832,Train d'atterrissage avant,12885,64.75,9929
C045,E170_2171,Système d'extinction d'incendie du moteur,13564,19.45,9019
C152,A340_3174,Générateur électrique,8867,33.96,5837
C689,B757_3066,Systèmes d'oxygène d'urgence pour les passagers,9363,73.89,9293
C009,A320_1501,Système d'extinction d'incendie du moteur,12961,4.91,5258
C181,B747_0434,Détecteurs de fumée en cabine,11003,21.96,8666
C422,B757_2191,Éclairage d'urgence,12650,5.69,3228
C268,E170_2200,Caméra de surveillance externe,11991,32.94,8207
C605,None_4147,Aileron droit,14068,14.38,1016
C092,E170_2200,Aileron gauche,10241,25.75,4900
C094,A320_1300,Siège pilote,8361,14.97,6946
C471,A320_3107,,9003,0.0,5949
C640,B757_6748,Éclairage d'urgence,13710,0.0,1535
C601,A340_1070,Volet de bord de fuite droit,10136,43.03,5240
C079,B747_2942,Siège pilote,8318,5.87,3073
C380,A340_1070,Boîte noire (enregistreur de vol),11854,31.04,2808
C177,CRJ700_5312,Autopilote,11731,4.16,2273
C552,A350_0001,Réacteur gauche,8028,0.0,7043
C325,B777_2375,Système de gestion de carburant,8197,4.27,6326
C218,A330_3084,Système anti-givre,9492,50.06,8724
C686,A320_1501,Dispositif d'atterrissage d'urgence (comme les toboggans),10419,39.4,3981
C094,A330_2352,Empennage horizontal,14486,24.24,7519
C560,B777_3643,Système de conditionnement d'air,14310,30.87,2460
C330,A380_1802,Équipement de navigation par satellite (GPS),14633,0.0,3818
C339,None_6087,Gouvernail de direction,13357,0.0,3066
C195,None_4310,Système de divertissement en vol,13738,67.13,1219
C235,A350_3551,Autopilote,11121,39.19,3128
C060,B777_0569,Radar météorologique,10102,58.85,4744
C681,B777_0171,Siège pilote,9897,70.01,7985
C006,B747_2795,Système anti-givre,11080,25.75,6418
C411,B747_4810,,8097,29.46,7667
C651,B757_6748,Volet de bord de fuite droit,50432,0.0,8319
C114,B767_5911,Dispositif d'atterrissage d'urgence (comme les toboggans),9241,0.0,8428
C419,A350_5631,Aileron droit,10825,49.62,8246
C180,A320_1300,Train d'atterrissage principal droit,14848,51.13,7033
C386,B767_4963,Porte cargo,10123,72.28,9759
C146,None_3668,Siège pilote,13734,67.47,4550
C381,B767_6717,Aileron gauche,8458,0.0,8223
C538,CRJ700_0526,Caméra de surveillance externe,13533,31.47,7704
C628,None_4237,,13712,47.27,4539
C621,CRJ700_2495,Système de gestion de carburant,13961,20.01,8775
C238,B737_4676,Dispositifs de levage (flaps),10485,67.48,1757
C521,A340_5086,Aileron gauche,12481,0.0,4788
C572,B777_0663,Porte cargo,11354,56.65,2599
C403,E170_0702,Système d'extinction d'incendie du moteur,8730,0.0,4490
C315,B767_4309,Train d'atterrissage principal gauche,9807,30.95,4845
C601,CRJ700_4243,Système de gestion de carburant,8217,35.98,9484
C177,B777_5123,Système de conditionnement d'air,10152,74.07,3083
C035,A330_2352,Antenne radar,8201,33.53,4640
C608,A320_1300,Train d'atterrissage avant,12012,25.49,2192
C249,A350_6742,Caméra de surveillance externe,14763,19.02,7541
C531,None_4147,Volet de bord de fuite droit,11817,34.56,1728
C382,A330_3084,Système de conditionnement d'air,13515,9.2,7558
C425,A350_1947,Gouvernail de direction,10086,0.0,7939
C696,B757_3261,Antenne radar,8223,70.59,6693
C393,A320_3493,Autopilote,9302,364.99,7187
C228,A320_2348,Capteurs de vitesse du vent,14001,5.06,9706
C251,A330_4096,Système d'éclairage de piste,14933,40.7,1510
C418,B757_3371,Ordinateur de bord,9552,4.1,1175
C540,A350_0001,Autopilote,10869,0.0,8465
C136,CRJ700_5558,Volet de bord de fuite gauche,9296,31.28,1779
C053,E175_0103,Système de divertissement en vol,12856,51.21,7610
C090,E175_4812,Aileron droit,9988,2.34,8367
C015,B767_2009,Système hydraulique principal,13300,0.0,2331
C565,A321_1076,Détecteurs de fumée en cabine,12709,10.5,1676
C144,A330_0250,Train d'atterrissage avant,8372,43.45,9209
C249,E170_4046,Volet de bord de fuite gauche,9375,38.86,6442
C607,None_3668,Dispositif d'atterrissage d'urgence (comme les toboggans),14185,0.97,9414
C225,B777_0569,,13058,28.39,7171
C491,None_1211,Dispositifs de levage (flaps),14350,53.41,5155
C296,CRJ700_6981,Aileron gauche,11661,48.74,1102
C267,None_0407,Éclairage d'urgence,14565,34.91,1703
C015,None_0192,Aileron droit,14318,29.43,9227
C509,A350_3371,Dispositif d'atterrissage d'urgence (comme les toboggans),11659,13.64,7963
C653,B777_5783,Système anti-givre,11283,66.75,4964
C688,E170_2939,Système de conditionnement d'air,8637,63.31,4595
C489,A330_4796,Système d'annonce publique,13718,26.11,6746
C396,E170_2901,Spoilers,10742,40.37,2873
C572,E170_4665,Générateur électrique,10983,0.0,5968
C340,B747_2942,Réacteur gauche,14050,26.34,6015
C290,A330_5802,Système de divertissement en vol,8330,0.0,5924
C575,A330_2352,Système d'éclairage de cabine,14945,47.72,5890
C486,A320_6319,Système hydraulique principal,14198,0.0,8717
C074,B757_3261,Capteurs de vitesse du vent,13631,39.5,5250
C289,B747_0045,Détecteurs de fumée en cabine,11136,56.49,4592
C190,CRJ900_2743,,9799,64.69,8158
C478,CRJ700_6130,Ordinateur de bord,11388,26.09,3656
C065,B757_5303,Réacteur gauche,10218,22.98,5354
C046,E170_2200,Systèmes d'oxygène d'urgence pour les passagers,12701,8.13,2542
C025,B777_5783,Système de divertissement en vol,9230,38.45,8373
C510,A330_4796,Porte cargo,12664,42.06,6291
C073,E170_3717,Spoilers,13706,75.22,5668
C615,B767_4309,Système de divertissement en vol,8391,24.49,6280
C109,E175_5092,Boîte noire (enregistreur de vol),9610,73.39,3039
C431,A380_5370,Capteurs de vitesse du vent,45924,36.06,2524
C639,A350_5568,Détecteurs de fumée en cabine,8905,45.19,8417
C468,A380_1712,Spoilers,11732,0.0,1958
C385,A330_1256,Système de conditionnement d'air,10418,59.77,7062
C410,A321_5790,Porte cargo,14321,26.62,4334
C435,A350_3371,Train d'atterrissage principal droit,12674,42.28,6822
C396,B767_5911,Système anti-givre,11149,0.0,5754
C294,B737_6085,Radar météorologique,12860,4.92,5677
C473,A321_5790,Dispositif d'atterrissage d'urgence (comme les toboggans),14420,17.88,7748
C397,B737_6085,Système de conditionnement d'air,52201,21.36,3532
C627,B737_2786,Système d'alerte de proximité au sol (GPWS),10537,73.73,8966
C432,B767_6488,,10216,17.5,8617
C414,B777_3643,Volet de bord de fuite droit,13660,24.08,3411
C544,A330_6737,Antenne radar,8867,0.0,4594
C543,A320_6319,Radar météorologique,9113,0.0,4122
C359,B767_2259,Systèmes d'oxygène d'urgence pour les passagers,8475,21.88,6880
C084,A340_6183,Empennage horizontal,14060,65.71,3599
C651,B737_6517,Réacteur gauche,13440,68.4,4383
C199,B737_3944,Système de divertissement en vol,10390,0.0,8256
C665,A340_6797,Porte cargo,13698,67.11,4195
C169,B747_2347,Gouvernail de direction,14941,65.0,9873
C099,E175_0062,Système d'éclairage de piste,14514,51.21,7688
C223,A321_2986,Porte cargo,10267,0.0,8326
C530,E170_2171,Générateur électrique,13194,55.87,9697
C240,B737_2786,Système de divertissement en vol,12049,29.28,4701
C110,B747_3555,Aileron gauche,8774,24.09,9321
C417,B747_2347,Système anti-givre,9538,65.3,3647
C125,None_0844,Système d'alerte de proximité au sol (GPWS),70227,67.79,4776
C539,A350_5832,Réacteur droit,11702,38.58,2993
C294,B777_2261,Système d'éclairage de cabine,13504,63.77,7170
C425,A320_2348,Caméra de surveillance externe,14306,57.37,7366
C254,A350_4845,Système de gestion de carburant,11893,12.18,3476
C611,E170_3684,Système de conditionnement d'air,9065,0.0,3942
C613,B777_3643,Éclairage d'urgence,14073,44.82,7877
C680,A320_0571,Système d'éclairage de piste,14631,0.0,4685
C621,A350_6817,Spoilers,11704,31.88,2107
C299,B777_2043,Éclairage d'urgence,10494,59.79,9963
C237,None_1978,Détecteurs de fumée en cabine,13180,62.06,4866
C442,A380_2615,Système d'extinction d'incendie du moteur,13269,0.0,2355
C524,None_6652,Système d'éclairage de piste,10715,4.78,9095
C527,CRJ700_5312,Système de communication radio,10694,46.75,9690
C620,A350_2985,Gouvernail de direction,10158,19.2,8411
C384,A330_1586,Aileron droit,10454,20.8,6284
C256,A340_3329,Système anti-givre,10670,32.47,3337
C416,A350_5568,Système d'alerte de proximité au sol (GPWS),9160,55.66,5737
C524,CRJ700_6130,Générateur électrique,12326,2.23,7116
C243,A380_1724,Générateur électrique,12620,72.77,7426
C172,B777_2653,Système hydraulique principal,13732,65.67,6510
C146,None_0122,Système de communication radio,10664,26.8,6743
C182,CRJ700_5262,Systèmes d'oxygène d'urgence pour les passagers,11463,0.0,7248
C099,None_0192,Caméra de surveillance externe,8892,17.33,7120
C600,E170_1081,Équipement de navigation par satellite (GPS),9212,4.8,9773
C260,B747_2795,Train d'atterrissage principal droit,12543,4.51,4759
C543,B757_3066,Caméra de surveillance externe,9719,45.35,4645
C626,E175_4812,Train d'atterrissage principal gauche,8783,51.6,4256
C447,B747_0166,Système d'annonce publique,14226,51.63,3799
C523,E175_5092,Système d'annonce publique,9762,42.58,1938
C226,A320_1300,Système de conditionnement d'air,14450,12.12,8273
C298,B767_2009,Train d'atterrissage principal droit,8004,0.0,4940
C009,B757_6748,Système de conditionnement d'air,11420,0.0,7096
C373,E170_0751,Système de divertissement en vol,11007,0.0,4866
C462,E170_3104,Porte cargo,11305,0.0,1187
C085,B747_3555,Éclairage d'urgence,13530,19.52,2388
C542,A340_1231,Aileron droit,14002,38.74,1979
C137,A380_6627,Système d'annonce publique,8456,37.47,6666
C646,A340_1063,Volet de bord de fuite gauche,10625,6.12,1215
C184,B777_0663,Aileron droit,11523,15.56,7734
C423,CRJ700_5312,Système hydraulique principal,12414,8.02,8412
C410,A321_5096,Système anti-givre,67498,56.17,7637
C271,A330_5802,Générateur électrique,14547,0.0,5983
C453,A340_3174,Spoilers,12109,73.6,6486
C529,E170_3684,Boîte noire (enregistreur de vol),13809,0.0,4019
C486,B737_6326,Système de divertissement en vol,10758,0.0,9678
C395,A340_6183,Système de conditionnement d'air,14974,235.3,9756
C454,A350_3551,Système de communication radio,14102,68.68,7627
C285,A350_5631,,10262,370.53,5201
C452,A380_6627,Système d'extinction d'incendie du moteur,12586,64.76,5416
C270,B737_3541,Système d'extinction d'incendie du moteur,8152,35.62,6843
C057,B777_5488,Système de conditionnement d'air,13525,68.73,1566
C689,E170_0751,Antenne radar,9700,0.0,1932
C443,B737_6638,Système d'éclairage de cabine,13500,14.51,4732
C663,None_0844,Spoilers,12635,1.07,1496
C542,None_3668,Système anti-givre,12782,15.24,4917
C242,A330_1586,Système hydraulique principal,8598,3.14,1746
C643,B737_6326,Caméra de surveillance externe,14633,0.0,3404
C116,B767_5045,Système d'alerte de proximité au sol (GPWS),12437,55.12,7101
C643,None_0844,Aileron droit,9895,44.39,6590
C363,None_5563,Système de conditionnement d'air,13792,32.99,8580
C243,E170_5464,,13532,36.31,3870
C162,None_0407,Réacteur gauche,9299,22.07,7611
C299,B747_4403,Système de divertissement en vol,14557,0.0,1829
C030,B767_2259,Système d'annonce publique,12391,33.65,8131
C322,A330_5802,Éclairage d'urgence,8439,0.0,9082
C483,A320_2348,Antenne radar,12563,54.78,4102
C340,B737_6517,Train d'atterrissage avant,13953,27.23,4241
C035,A350_2985,Générateur électrique,14073,1.29,9894
C377,None_6652,Dispositifs de levage (flaps),12236,60.91,3422
C204,A320_0854,Aileron droit,12490,41.25,3950
C207,A380_3169,Volet de bord de fuite gauche,11950,60.33,1104
C164,A340_6810,Radar météorologique,12045,23.19,1612
C253,E175_4812,Train d'atterrissage avant,9881,19.51,5006
C397,E170_2901,Système de gestion de carburant,10574,71.46,2664
C333,B767_5911,Détecteurs de fumée en cabine,14918,0.0,6975
C160,B767_0488,Réacteur droit,10003,21.87,1550
C679,None_4310,Éclairage d'urgence,10772,61.22,5114
C004,E175_5092,Détecteurs de fumée en cabine,9106,40.47,3281
C136,A350_0676,Train d'atterrissage principal gauche,9615,21.1,7716
C390,B767_4309,Gouvernail de direction,8615,60.41,5988
C620,B737_3541,Éclairage d'urgence,12911,31.65,3871
C387,A320_5619,Système de gestion de carburant,13431,0.0,7037
C365,B777_5067,Train d'atterrissage avant,10135,48.46,5976
C089,A330_1256,Systèmes d'oxygène d'urgence pour les passagers,12045,39.03,4170
C046,E175_6272,Détecteurs de fumée en cabine,13055,0.0,1786
C560,B747_0263,Train d'atterrissage principal gauche,10532,43.73,4769
C182,B747_0166,,8616,63.27,1289
C208,None_5783,Train d'atterrissage principal droit,13571,37.87,3724
C644,B747_2795,Ordinateur de bord,14887,52.78,6572
C651,B777_0663,Empennage horizontal,10171,43.26,6363
C077,B777_5067,Radar météorologique,14560,1.08,1042
C025,A321_4629,Système d'annonce publique,14352,24.59,1495
C489,B777_5123,Train d'atterrissage principal droit,11229,13.78,2263
C020,B737_5695,Système de communication radio,9575,0.0,5793
C154,CRJ700_6130,Système de communication radio,12369,5.08,8569
C674,E175_4812,Capteurs de vitesse du vent,13622,62.24,2958
C286,A330_4796,Systèmes d'oxygène d'urgence pour les passagers,11551,71.91,1304
C594,None_4310,Capteurs de vitesse du vent,11449,41.86,8532
C655,A340_2060,Caméra de surveillance externe,10898,57.17,6184
C623,A340_6810,Antenne radar,10026,7.35,8728
C029,A320_2348,Boîte noire (enregistreur de vol),8541,42.62,3642
C070,None_0844,Autopilote,12187,6.81,3698
C088,B777_3643,Réacteur gauche,13905,29.27,5274
C037,CRJ700_3745,Dispositifs de levage (flaps),14335,3.75,6880
C669,A320_3493,Empennage horizontal,67709,22.91,8076
C387,A340_6797,Train d'atterrissage principal droit,44602,56.32,6412
C211,A340_1180,Train d'atterrissage principal droit,11439,18.19,9109
C300,B757_1539,Volet de bord de fuite gauche,13051,0.0,4282
C292,B777_5123,Système anti-givre,9580,5.43,5868
C473,B767_3557,Radar météorologique,11309,17.7,9821
C185,CRJ700_3452,Autopilote,9948,44.54,3083
C334,A330_6737,Siège copilote,13377,0.0,3738
C540,E175_0657,Système hydraulique principal,9771,37.92,2284
C616,A330_6737,Aileron droit,10260,0.0,9457
C159,B757_1260,Détecteurs de fumée en cabine,14700,64.16,3366
C190,B777_3643,Siège copilote,10228,68.38,1042
C166,A330_5802,Système d'extinction d'incendie du moteur,11154,0.0,4837
C210,None_2072,Système anti-givre,9682,0.0,6057
C462,B757_0314,Système d'extinction d'incendie du moteur,9994,0.0,2659
C498,B757_3066,Antenne radar,14500,35.67,8942
C252,E170_6036,Système de conditionnement d'air,10819,13.64,5011
C203,A320_0571,Équipement de navigation par satellite (GPS),14550,0.0,5251
C490,E170_3684,Aileron gauche,10406,0.0,1189
C346,A380_2615,Dispositif d'atterrissage d'urgence (comme les toboggans),9955,0.0,7016
C442,None_4133,Volet de bord de fuite droit,12581,30.07,1652
C609,B747_4952,Dispositif d'atterrissage d'urgence (comme les toboggans),13682,0.0,8129
C607,A350_6817,Aileron gauche,9773,38.08,1906
C272,E170_5464,Train d'atterrissage principal droit,14739,37.22,6873
C628,A320_4610,Générateur électrique,9133,63.12,9799
C575,B747_2942,Aileron gauche,11239,7.87,3207
C664,None_6560,Boîte noire (enregistreur de vol),14603,65.54,1187
C424,B747_0434,Réacteur droit,8447,35.81,5582
C337,A340_2060,,12553,39.71,9141
C277,B767_2419,Dispositif d'atterrissage d'urgence (comme les toboggans),11633,35.24,9524
C222,B747_1574,,12078,7.73,3962
C698,A330_3084,Train d'atterrissage avant,12965,29.3,8951
C136,B767_4309,Système de gestion de carburant,11725,57.65,7814
C059,B747_1574,Éclairage d'urgence,11120,35.79,8513
C093,B767_4104,Détecteurs de fumée en cabine,14463,53.24,4695
C479,B747_4921,Empennage horizontal,14471,25.72,5655
C469,CRJ700_6766,Générateur électrique,12733,0.0,2902
C260,A340_1231,Volet de bord de fuite droit,10744,9.8,9716
C609,B747_5628,Éclairage d'urgence,13323,52.49,3298
C315,E175_0062,Antenne radar,14451,6.96,8934
C370,B747_0263,Réacteur gauche,14180,8.9,7169
C038,A340_1180,Système d'extinction d'incendie du moteur,12841,62.16,1309
C168,B747_3555,Système d'éclairage de cabine,11657,61.14,4963
C005,B767_2259,,10686,0.91,9502
C393,None_5119,Siège copilote,8784,33.31,1654
C573,A380_5165,Système hydraulique principal,12372,61.35,4590
C526,E175_0657,Système anti-givre,11217,7.72,8203
C656,A320_3107,Capteurs de vitesse du vent,9372,0.0,1945
C269,B777_5783,Boîte noire (enregistreur de vol),12393,15.28,1068
C223,None_0122,Empennage horizontal,11719,48.47,4644
C111,B777_5303,,8071,71.38,4457
C587,A321_6202,Porte cargo,13014,30.68,4282
C694,None_5119,,14210,19.95,9689
C288,A350_4328,Système d'éclairage de cabine,10613,39.37,7312
C600,B747_4810,Générateur électrique,14205,60.64,6999
C460,A320_0571,Siège copilote,11052,0.0,2803
C679,B767_4963,Dispositif d'atterrissage d'urgence (comme les toboggans),13684,23.03,1604
C659,A350_3496,Empennage horizontal,10125,22.27,8001
C098,B767_0488,Spoilers,10579,27.42,6821
C418,CRJ700_3824,Système d'alerte de proximité au sol (GPWS),11924,0.0,9702
C424,A350_4328,Système de conditionnement d'air,8705,53.27,5541
C682,B757_0314,Gouvernail de direction,12153,0.0,6133
C182,B737_6517,Aileron gauche,14170,56.59,9834
C596,A330_5765,Caméra de surveillance externe,8486,45.35,8643
C168,A380_6627,Système de divertissement en vol,12231,28.99,6331
C538,B737_6326,Aileron gauche,12621,0.0,1688
